site_id,"(0,5]","(5,10]","(10,15]","(15,20]","(20,25]","(25,30]","(30,35]","(35,40]",cluster,cluster_label
BTB257,0.416666667,0.541666667,0.041666667,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTB503,0.75,0.192307692,0.057692308,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTB504,0.660714286,0.285714286,0.053571429,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTC002,0.150554675,0.505546751,0.339461173,0.003169572,0.001267829,0.0,0.0,0.0,0,5–10m dominant
BTC014,0.125,0.6875,0.1875,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTC056,0.27852349,0.674496644,0.046979866,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTD002,0.404761905,0.349206349,0.19047619,0.03968254,0.015873016,0.0,0.0,0.0,0,5–10m dominant
BTD003,0.935483871,0.064516129,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTD004,0.458333333,0.458333333,0.083333333,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTE005,0.097484277,0.378930818,0.523584906,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BTE013,0.372093023,0.302325581,0.244186047,0.046511628,0.034883721,0.0,0.0,0.0,1,10–15m dominant
BTE023,0.072602014,0.622151563,0.293587705,0.009538951,0.002119767,0.0,0.0,0.0,0,5–10m dominant
BTF005,0.330188679,0.188679245,0.141509434,0.150943396,0.179245283,0.009433962,0.0,0.0,4,0–25m mixed structure
BTF006,0.967391304,0.032608696,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTF009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTF014,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTF030,0.408450704,0.436619718,0.098591549,0.056338028,0.0,0.0,0.0,0.0,0,5–10m dominant
BTG005,0.412298387,0.13608871,0.300403226,0.125,0.010080645,0.014112903,0.002016129,0.0,1,10–15m dominant
BTH006,0.356185973,0.531126872,0.110323089,0.002364066,0.0,0.0,0.0,0.0,0,5–10m dominant
BTH011,0.245901639,0.442622951,0.31147541,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTI001,0.907894737,0.013157895,0.052631579,0.013157895,0.013157895,0.0,0.0,0.0,3,0–5m dominant
BTI008,0.603960396,0.297029703,0.059405941,0.03960396,0.0,0.0,0.0,0.0,3,0–5m dominant
BTL001,0.255319149,0.127659574,0.276595745,0.14893617,0.191489362,0.0,0.0,0.0,4,0–25m mixed structure
BTL013,0.52,0.44,0.04,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTL043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTL046,0.920731707,0.036585366,0.018292683,0.024390244,0.0,0.0,0.0,0.0,3,0–5m dominant
BTM002,0.357471104,0.56830525,0.061551316,0.010583484,0.001879961,0.000208885,0.0,0.0,0,5–10m dominant
BTM005,0.496932515,0.462167689,0.040899796,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTM008,0.350873649,0.488334512,0.159276841,0.000908999,0.000605999,0.0,0.0,0.0,0,5–10m dominant
BTM013,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BTM014,0.273534636,0.56660746,0.13321492,0.023090586,0.003552398,0.0,0.0,0.0,0,5–10m dominant
BTM015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTN002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTN003,0.627118644,0.254237288,0.101694915,0.016949153,0.0,0.0,0.0,0.0,3,0–5m dominant
BTN004,0.32967033,0.120879121,0.351648352,0.153846154,0.038461538,0.005494505,0.0,0.0,1,10–15m dominant
BTN005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTN007,0.852348993,0.10738255,0.040268456,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTP003,0.540178571,0.321428571,0.125,0.008928571,0.004464286,0.0,0.0,0.0,0,5–10m dominant
BTP004,0.736263736,0.263736264,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTP006,0.782828283,0.176767677,0.04040404,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTP010,0.339622642,0.396226415,0.150943396,0.113207547,0.0,0.0,0.0,0.0,0,5–10m dominant
BTP011,0.547169811,0.452830189,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTQ001,0.91626409,0.030595813,0.049919485,0.003220612,0.0,0.0,0.0,0.0,3,0–5m dominant
BTQ002,0.131233596,0.645669291,0.220472441,0.002624672,0.0,0.0,0.0,0.0,0,5–10m dominant
BTQ004,0.734126984,0.174603175,0.043650794,0.035714286,0.011904762,0.0,0.0,0.0,3,0–5m dominant
BTQ012,0.493150685,0.479452055,0.02739726,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTQ015,0.473684211,0.245614035,0.280701754,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTQ018,0.612565445,0.35078534,0.036649215,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTQ019,0.472463768,0.353623188,0.07826087,0.043478261,0.04057971,0.011594203,0.0,0.0,0,5–10m dominant
BTQ020,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTQ023,0.801526718,0.198473282,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTQ025,0.875,0.0,0.125,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTS001,0.056157635,0.767487685,0.175369458,0.000985222,0.0,0.0,0.0,0.0,0,5–10m dominant
BTW003,0.604651163,0.377906977,0.01744186,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTW004,0.52,0.44,0.0,0.04,0.0,0.0,0.0,0.0,0,5–10m dominant
BTX001,0.504531722,0.49244713,0.003021148,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTY001,0.713043478,0.213043478,0.073913043,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTY002,0.505434783,0.445652174,0.048913043,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTY004,0.166666667,0.416666667,0.416666667,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BTY005,0.470588235,0.352941176,0.176470588,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTY006,0.675324675,0.305194805,0.019480519,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTY009,0.555555556,0.244444444,0.155555556,0.044444444,0.0,0.0,0.0,0.0,3,0–5m dominant
BTY011,0.295454545,0.446969697,0.234848485,0.022727273,0.0,0.0,0.0,0.0,0,5–10m dominant
BTY012,0.227272727,0.772727273,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BTY013,0.684210526,0.263157895,0.052631579,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTY015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BTY016,0.454545455,0.113636364,0.204545455,0.090909091,0.136363636,0.0,0.0,0.0,4,0–25m mixed structure
BTY017,0.357142857,0.285714286,0.107142857,0.178571429,0.071428571,0.0,0.0,0.0,1,10–15m dominant
BTY018,0.274725275,0.384615385,0.32967033,0.010989011,0.0,0.0,0.0,0.0,0,5–10m dominant
BTY019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTY020,0.644444444,0.192592593,0.059259259,0.074074074,0.02962963,0.0,0.0,0.0,3,0–5m dominant
BTY021,0.238212181,0.429273084,0.300098232,0.032416503,0.0,0.0,0.0,0.0,0,5–10m dominant
BTY023,0.900763359,0.057251908,0.038167939,0.003816794,0.0,0.0,0.0,0.0,3,0–5m dominant
BTY024,0.775,0.125,0.1,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTY025,0.956521739,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BTY028,0.780590717,0.130801688,0.042194093,0.033755274,0.008438819,0.004219409,0.0,0.0,3,0–5m dominant
BTY029,0.684647303,0.190871369,0.10373444,0.012448133,0.008298755,0.0,0.0,0.0,3,0–5m dominant
BTY031,0.366359447,0.470046083,0.131336406,0.02764977,0.004608295,0.0,0.0,0.0,0,5–10m dominant
BTY201,0.967741935,0.032258065,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVA003,0.805555556,0.083333333,0.0,0.111111111,0.0,0.0,0.0,0.0,3,0–5m dominant
BVB004,0.170588235,0.211764706,0.158823529,0.247058824,0.158823529,0.041176471,0.011764706,0.0,4,0–25m mixed structure
BVB005,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVB007,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BVB008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVB009,0.68,0.28,0.024,0.016,0.0,0.0,0.0,0.0,3,0–5m dominant
BVD002,0.975680934,0.01459144,0.008754864,0.000972763,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE010,0.930348259,0.069651741,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE012,0.957142857,0.014285714,0.028571429,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE014,0.756756757,0.121621622,0.094594595,0.013513514,0.013513514,0.0,0.0,0.0,3,0–5m dominant
BVE017,0.911111111,0.022222222,0.066666667,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE020,0.846153846,0.153846154,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE026,0.965909091,0.034090909,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE027,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE029,0.988764045,0.011235955,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE031,0.506944444,0.354166667,0.09375,0.024305556,0.020833333,0.0,0.0,0.0,0,5–10m dominant
BVE033,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE034,0.285714286,0.571428571,0.142857143,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVE036,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE037,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BVE038,0.979166667,0.010416667,0.0,0.010416667,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE040,0.95,0.025,0.025,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE041,0.763888889,0.027777778,0.083333333,0.097222222,0.027777778,0.0,0.0,0.0,3,0–5m dominant
BVE042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE043,0.942028986,0.014492754,0.0,0.007246377,0.036231884,0.0,0.0,0.0,3,0–5m dominant
BVE045,0.975609756,0.024390244,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE047,0.166666667,0.666666667,0.0,0.166666667,0.0,0.0,0.0,0.0,0,5–10m dominant
BVE049,0.793103448,0.137931034,0.025862069,0.043103448,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE050,0.5,0.1,0.1,0.1,0.2,0.0,0.0,0.0,4,0–25m mixed structure
BVE051,0.994029851,0.005970149,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE053,0.80952381,0.142857143,0.0,0.047619048,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE057,0.945454545,0.036363636,0.018181818,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE058,0.771428571,0.142857143,0.085714286,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE061,0.935483871,0.064516129,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE062,0.965517241,0.034482759,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE065,0.965517241,0.034482759,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE067,0.353982301,0.185840708,0.194690265,0.123893805,0.123893805,0.017699115,0.0,0.0,4,0–25m mixed structure
BVE068,0.193548387,0.709677419,0.096774194,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVE069,0.109090909,0.818181818,0.072727273,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVE072,0.892307692,0.046153846,0.061538462,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE073,0.983606557,0.016393443,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE076,0.9375,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE077,0.779310345,0.206896552,0.013793103,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE079,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE080,0.958333333,0.041666667,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE081,0.538461538,0.076923077,0.230769231,0.153846154,0.0,0.0,0.0,0.0,1,10–15m dominant
BVE082,0.981818182,0.018181818,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE083,0.928143713,0.005988024,0.0,0.041916168,0.0,0.023952096,0.0,0.0,3,0–5m dominant
BVE085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE089,0.878787879,0.03030303,0.0,0.03030303,0.060606061,0.0,0.0,0.0,3,0–5m dominant
BVE090,0.952830189,0.037735849,0.009433962,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE091,0.965517241,0.034482759,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE092,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1,10–15m dominant
BVE094,0.611111111,0.055555556,0.0,0.277777778,0.055555556,0.0,0.0,0.0,1,10–15m dominant
BVE095,0.777777778,0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BVE097,0.877192982,0.105263158,0.0,0.01754386,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,10–15m dominant
BVE102,0.777777778,0.222222222,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE103,0.964912281,0.026315789,0.00877193,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE107,0.966292135,0.02247191,0.011235955,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE108,0.75,0.21875,0.03125,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE109,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE115,0.985074627,0.014925373,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE120,0.970588235,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE121,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE122,0.97810219,0.02189781,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE123,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE124,0.388888889,0.611111111,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVE126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE127,0.983606557,0.016393443,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE130,0.789473684,0.210526316,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE131,0.955752212,0.017699115,0.026548673,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVE132,0.258064516,0.161290323,0.258064516,0.322580645,0.0,0.0,0.0,0.0,1,10–15m dominant
BVG001,0.696969697,0.181818182,0.0,0.03030303,0.03030303,0.03030303,0.03030303,0.0,4,0–25m mixed structure
BVH014,0.933609959,0.037344398,0.020746888,0.004149378,0.0,0.004149378,0.0,0.0,3,0–5m dominant
BVH018,0.978021978,0.010989011,0.010989011,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVH020,0.907356948,0.016348774,0.005449591,0.04359673,0.027247956,0.0,0.0,0.0,3,0–5m dominant
BVH021,0.979166667,0.020833333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVH022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVH024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVH027,0.958333333,0.041666667,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVH029,0.4,0.314285714,0.257142857,0.028571429,0.0,0.0,0.0,0.0,0,5–10m dominant
BVH031,0.933823529,0.036764706,0.022058824,0.007352941,0.0,0.0,0.0,0.0,3,0–5m dominant
BVH032,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVH033,0.705882353,0.294117647,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI019,0.428571429,0.285714286,0.0,0.285714286,0.0,0.0,0.0,0.0,1,10–15m dominant
BVI028,0.642857143,0.297619048,0.047619048,0.007142857,0.004761905,0.0,0.0,0.0,3,0–5m dominant
BVI037,0.892857143,0.107142857,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI041,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI042,0.96345515,0.029900332,0.003322259,0.003322259,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI048,0.959183673,0.010204082,0.020408163,0.010204082,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI049,0.669811321,0.188679245,0.047169811,0.056603774,0.037735849,0.0,0.0,0.0,3,0–5m dominant
BVI050,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI051,0.993902439,0.006097561,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI052,0.948787062,0.037735849,0.013477089,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI053,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI054,0.524344569,0.138576779,0.157303371,0.123595506,0.056179775,0.0,0.0,0.0,1,10–15m dominant
BVI057,0.975609756,0.0,0.024390244,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI064,0.333333333,0.166666667,0.25,0.083333333,0.0,0.083333333,0.083333333,0.0,4,0–25m mixed structure
BVI066,0.924242424,0.045454545,0.015151515,0.015151515,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI068,0.951612903,0.048387097,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI071,0.582089552,0.313432836,0.014925373,0.044776119,0.044776119,0.0,0.0,0.0,3,0–5m dominant
BVI072,0.4,0.266666667,0.066666667,0.066666667,0.133333333,0.066666667,0.0,0.0,4,0–25m mixed structure
BVI076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI079,0.894736842,0.0,0.0,0.105263158,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI083,0.80952381,0.19047619,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI084,0.807692308,0.125,0.057692308,0.009615385,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI088,0.619047619,0.333333333,0.047619048,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI089,0.335616438,0.308219178,0.171232877,0.147260274,0.017123288,0.017123288,0.003424658,0.0,1,10–15m dominant
BVI092,0.99086758,0.00913242,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI093,0.886792453,0.037735849,0.056603774,0.018867925,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI102,0.714285714,0.252747253,0.010989011,0.010989011,0.0,0.010989011,0.0,0.0,3,0–5m dominant
BVI106,0.9,0.028571429,0.014285714,0.057142857,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI108,0.880733945,0.091743119,0.027522936,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI113,0.967741935,0.032258065,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI115,0.945054945,0.054945055,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI128,0.9625,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI131,0.970588235,0.009803922,0.009803922,0.009803922,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI132,0.722222222,0.234567901,0.037037037,0.00617284,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI134,0.972727273,0.027272727,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI135,0.976190476,0.0,0.005952381,0.0,0.005952381,0.011904762,0.0,0.0,3,0–5m dominant
BVI138,0.970873786,0.029126214,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI144,0.935897436,0.064102564,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI150,0.939759036,0.024096386,0.024096386,0.012048193,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI151,0.911764706,0.058823529,0.029411765,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI152,0.949152542,0.050847458,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI159,0.960784314,0.0,0.039215686,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI166,0.243243243,0.378378378,0.216216216,0.162162162,0.0,0.0,0.0,0.0,1,10–15m dominant
BVI167,0.52173913,0.391304348,0.086956522,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVI169,0.989583333,0.0,0.010416667,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI171,0.875,0.0125,0.05,0.0625,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI173,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI175,0.965517241,0.0,0.034482759,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI178,0.931034483,0.068965517,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI181,0.768292683,0.201219512,0.006097561,0.006097561,0.018292683,0.0,0.0,0.0,3,0–5m dominant
BVI182,0.878787879,0.090909091,0.03030303,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI186,0.988888889,0.011111111,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI190,0.869047619,0.130952381,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI193,0.607843137,0.31372549,0.078431373,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI196,0.64516129,0.322580645,0.032258065,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI198,0.98245614,0.005847953,0.0,0.011695906,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI199,0.470588235,0.352941176,0.147058824,0.029411765,0.0,0.0,0.0,0.0,0,5–10m dominant
BVI200,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI202,0.938271605,0.049382716,0.0,0.012345679,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI203,0.769230769,0.230769231,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI207,0.948198198,0.022522523,0.02027027,0.006756757,0.0,0.002252252,0.0,0.0,3,0–5m dominant
BVI208,0.814814815,0.111111111,0.059259259,0.014814815,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI209,0.86746988,0.024096386,0.024096386,0.060240964,0.024096386,0.0,0.0,0.0,3,0–5m dominant
BVI210,0.819444444,0.125,0.055555556,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI213,0.452631579,0.157894737,0.210526316,0.168421053,0.010526316,0.0,0.0,0.0,1,10–15m dominant
BVI214,0.802631579,0.118421053,0.026315789,0.039473684,0.013157895,0.0,0.0,0.0,3,0–5m dominant
BVI215,0.661764706,0.088235294,0.176470588,0.058823529,0.014705882,0.0,0.0,0.0,3,0–5m dominant
BVI218,0.965517241,0.034482759,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI219,0.672727273,0.036363636,0.254545455,0.036363636,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI223,0.830188679,0.141509434,0.028301887,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI232,0.6,0.1,0.0,0.1,0.1,0.1,0.0,0.0,4,0–25m mixed structure
BVI235,0.944798301,0.006369427,0.023354565,0.023354565,0.002123142,0.0,0.0,0.0,3,0–5m dominant
BVI236,0.666666667,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI237,0.7375,0.1625,0.05,0.05,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI241,0.978378378,0.02027027,0.001351351,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI249,0.91025641,0.025641026,0.0,0.038461538,0.025641026,0.0,0.0,0.0,3,0–5m dominant
BVI250,0.656521739,0.1,0.126086957,0.082608696,0.034782609,0.0,0.0,0.0,3,0–5m dominant
BVI256,0.6,0.08,0.08,0.12,0.12,0.0,0.0,0.0,4,0–25m mixed structure
BVI264,0.368421053,0.394736842,0.026315789,0.157894737,0.052631579,0.0,0.0,0.0,0,5–10m dominant
BVI266,0.87962963,0.083333333,0.037037037,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVI285,0.983050847,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
BVJ006,0.913885899,0.03444564,0.031216362,0.007534984,0.006458558,0.006458558,0.0,0.0,3,0–5m dominant
BVJ016,0.514376997,0.268370607,0.194888179,0.019169329,0.003194888,0.0,0.0,0.0,0,5–10m dominant
BVK001,0.547619048,0.261904762,0.023809524,0.071428571,0.071428571,0.023809524,0.0,0.0,4,0–25m mixed structure
BVK002,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,5–10m dominant
BVK003,0.80952381,0.095238095,0.095238095,0.0,0.0,0.0,0.0,0.0,3,0–5m dominant
